# L TT EE BB TE PP TP EP RR
1.5300000000e+02 4.4609000000e+03 1.0753000000e+00 0.0000000000e+00 -4.6070000000e+01 7.5069000000e-08 2.1699000000e-04 -1.0552000000e-06 8.2510656205e-10
1.5400000000e+02 4.4929000000e+03 1.0690000000e+00 0.0000000000e+00 -4.6030000000e+01 7.4644000000e-08 2.1508000000e-04 -1.0445000000e-06 8.1939595689e-10
1.5500000000e+02 4.5247000000e+03 1.0623000000e+00 0.0000000000e+00 -4.5966000000e+01 7.4222000000e-08 2.1320000000e-04 -1.0338000000e-06 8.1371389822e-10
1.5600000000e+02 4.5562000000e+03 1.0552000000e+00 0.0000000000e+00 -4.5876000000e+01 7.3804000000e-08 2.1134000000e-04 -1.0231000000e-06 8.0806078514e-10
1.5700000000e+02 4.5875000000e+03 1.0477000000e+00 0.0000000000e+00 -4.5760000000e+01 7.3389000000e-08 2.0950000000e-04 -1.0124000000e-06 8.0243699124e-10
1.5800000000e+02 4.6186000000e+03 1.0400000000e+00 0.0000000000e+00 -4.5619000000e+01 7.2978000000e-08 2.0768000000e-04 -1.0016000000e-06 7.9684286555e-10
1.5900000000e+02 4.6493000000e+03 1.0318000000e+00 0.0000000000e+00 -4.5452000000e+01 7.2569000000e-08 2.0589000000e-04 -9.9083000000e-07 7.9127873350e-10
1.6000000000e+02 4.6799000000e+03 1.0232000000e+00 0.0000000000e+00 -4.5258000000e+01 7.2165000000e-08 2.0411000000e-04 -9.8000000000e-07 7.8574489785e-10
1.6100000000e+02 4.7102000000e+03 1.0145000000e+00 0.0000000000e+00 -4.5039000000e+01 7.1763000000e-08 2.0236000000e-04 -9.6912000000e-07 7.8024163953e-10
1.6200000000e+02 4.7402000000e+03 1.0054000000e+00 0.0000000000e+00 -4.4794000000e+01 7.1365000000e-08 2.0063000000e-04 -9.5816000000e-07 7.7476921853e-10
1.6300000000e+02 4.7700000000e+03 9.9592000000e-01 0.0000000000e+00 -4.4521000000e+01 7.0970000000e-08 1.9892000000e-04 -9.4712000000e-07 7.6932787468e-10
1.6400000000e+02 4.7994000000e+03 9.8626000000e-01 0.0000000000e+00 -4.4223000000e+01 7.0579000000e-08 1.9722000000e-04 -9.3599000000e-07 7.6391782847e-10
1.6500000000e+02 4.8286000000e+03 9.7629000000e-01 0.0000000000e+00 -4.3897000000e+01 7.0190000000e-08 1.9555000000e-04 -9.2476000000e-07 7.5853928180e-10
1.6600000000e+02 4.8576000000e+03 9.6617000000e-01 0.0000000000e+00 -4.3545000000e+01 6.9805000000e-08 1.9389000000e-04 -9.1341000000e-07 7.5319241870e-10
1.6700000000e+02 4.8862000000e+03 9.5567000000e-01 0.0000000000e+00 -4.3167000000e+01 6.9423000000e-08 1.9226000000e-04 -9.0194000000e-07 7.4787740606e-10
1.6800000000e+02 4.9145000000e+03 9.4516000000e-01 0.0000000000e+00 -4.2761000000e+01 6.9045000000e-08 1.9064000000e-04 -8.9033000000e-07 7.4259439429e-10
1.6900000000e+02 4.9424000000e+03 9.3435000000e-01 0.0000000000e+00 -4.2327000000e+01 6.8669000000e-08 1.8904000000e-04 -8.7856000000e-07 7.3734351798e-10
1.7000000000e+02 4.9700000000e+03 9.2346000000e-01 0.0000000000e+00 -4.1866000000e+01 6.8296000000e-08 1.8746000000e-04 -8.6664000000e-07 7.3212489655e-10
1.7100000000e+02 4.9971000000e+03 9.1249000000e-01 0.0000000000e+00 -4.1376000000e+01 6.7927000000e-08 1.8589000000e-04 -8.5455000000e-07 7.2693863485e-10
1.7200000000e+02 5.0238000000e+03 9.0137000000e-01 0.0000000000e+00 -4.0859000000e+01 6.7561000000e-08 1.8435000000e-04 -8.4227000000e-07 7.2178482374e-10
1.7300000000e+02 5.0501000000e+03 8.9010000000e-01 0.0000000000e+00 -4.0315000000e+01 6.7197000000e-08 1.8281000000e-04 -8.2980000000e-07 7.1666354067e-10
1.7400000000e+02 5.0761000000e+03 8.7897000000e-01 0.0000000000e+00 -3.9743000000e+01 6.6837000000e-08 1.8130000000e-04 -8.1712000000e-07 7.1157485023e-10
1.7500000000e+02 5.1016000000e+03 8.6769000000e-01 0.0000000000e+00 -3.9143000000e+01 6.6480000000e-08 1.7980000000e-04 -8.0422000000e-07 7.0651880465e-10
1.7600000000e+02 5.1266000000e+03 8.5648000000e-01 0.0000000000e+00 -3.8515000000e+01 6.6125000000e-08 1.7831000000e-04 -7.9110000000e-07 7.0149544437e-10
1.7700000000e+02 5.1512000000e+03 8.4526000000e-01 0.0000000000e+00 -3.7860000000e+01 6.5774000000e-08 1.7684000000e-04 -7.7776000000e-07 6.9650479844e-10
1.7800000000e+02 5.1753000000e+03 8.3427000000e-01 0.0000000000e+00 -3.7177000000e+01 6.5425000000e-08 1.7539000000e-04 -7.6421000000e-07 6.9154688508e-10
1.7900000000e+02 5.1990000000e+03 8.2320000000e-01 0.0000000000e+00 -3.6466000000e+01 6.5080000000e-08 1.7395000000e-04 -7.5046000000e-07 6.8662171208e-10
1.8000000000e+02 5.2223000000e+03 8.1228000000e-01 0.0000000000e+00 -3.5728000000e+01 6.4737000000e-08 1.7252000000e-04 -7.3652000000e-07 6.8172927726e-10
1.8100000000e+02 5.2451000000e+03 8.0150000000e-01 0.0000000000e+00 -3.4964000000e+01 6.4397000000e-08 1.7111000000e-04 -7.2240000000e-07 6.7686956890e-10
1.8200000000e+02 5.2674000000e+03 7.9095000000e-01 0.0000000000e+00 -3.4171000000e+01 6.4060000000e-08 1.6971000000e-04 -7.0811000000e-07 6.7204256614e-10
1.8300000000e+02 5.2892000000e+03 7.8054000000e-01 0.0000000000e+00 -3.3352000000e+01 6.3725000000e-08 1.6833000000e-04 -6.9366000000e-07 6.6724823935e-10
1.8400000000e+02 5.3106000000e+03 7.7036000000e-01 0.0000000000e+00 -3.2505000000e+01 6.3394000000e-08 1.6696000000e-04 -6.7905000000e-07 6.6248655056e-10
1.8500000000e+02 5.3315000000e+03 7.6055000000e-01 0.0000000000e+00 -3.1634000000e+01 6.3065000000e-08 1.6560000000e-04 -6.6431000000e-07 6.5775745378e-10
1.8600000000e+02 5.3516000000e+03 7.5097000000e-01 0.0000000000e+00 -3.0734000000e+01 6.2739000000e-08 1.6426000000e-04 -6.4943000000e-07 6.5306089538e-10
1.8700000000e+02 5.3715000000e+03 7.4177000000e-01 0.0000000000e+00 -2.9807000000e+01 6.2415000000e-08 1.6292000000e-04 -6.3442000000e-07 6.4839681442e-10
1.8800000000e+02 5.3909000000e+03 7.3292000000e-01 0.0000000000e+00 -2.8856000000e+01 6.2094000000e-08 1.6161000000e-04 -6.1931000000e-07 6.4376514296e-10
1.8900000000e+02 5.4096000000e+03 7.2447000000e-01 0.0000000000e+00 -2.7877000000e+01 6.1776000000e-08 1.6030000000e-04 -6.0409000000e-07 6.3916580642e-10
1.9000000000e+02 5.4282000000e+03 7.1646000000e-01 0.0000000000e+00 -2.6875000000e+01 6.1460000000e-08 1.5901000000e-04 -5.8877000000e-07 6.3459872383e-10
1.9100000000e+02 5.4459000000e+03 7.0893000000e-01 0.0000000000e+00 -2.5845000000e+01 6.1147000000e-08 1.5772000000e-04 -5.7337000000e-07 6.3006380818e-10
1.9200000000e+02 5.4632000000e+03 7.0189000000e-01 0.0000000000e+00 -2.4790000000e+01 6.0836000000e-08 1.5645000000e-04 -5.5789000000e-07 6.2556096663e-10
1.9300000000e+02 5.4799000000e+03 6.9539000000e-01 0.0000000000e+00 -2.3712000000e+01 6.0528000000e-08 1.5519000000e-04 -5.4235000000e-07 6.2109010087e-10
1.9400000000e+02 5.4962000000e+03 6.8946000000e-01 0.0000000000e+00 -2.2607000000e+01 6.0222000000e-08 1.5395000000e-04 -5.2675000000e-07 6.1665110730e-10
1.9500000000e+02 5.5119000000e+03 6.8413000000e-01 0.0000000000e+00 -2.1479000000e+01 5.9919000000e-08 1.5271000000e-04 -5.1110000000e-07 6.1224387735e-10
1.9600000000e+02 5.5269000000e+03 6.7945000000e-01 0.0000000000e+00 -2.0327000000e+01 5.9619000000e-08 1.5148000000e-04 -4.9542000000e-07 6.0786829765e-10
1.9700000000e+02 5.5416000000e+03 6.7546000000e-01 0.0000000000e+00 -1.9152000000e+01 5.9320000000e-08 1.5027000000e-04 -4.7971000000e-07 6.0352425036e-10
1.9800000000e+02 5.5557000000e+03 6.7218000000e-01 0.0000000000e+00 -1.7954000000e+01 5.9024000000e-08 1.4906000000e-04 -4.6398000000e-07 5.9921161330e-10
1.9900000000e+02 5.5692000000e+03 6.6964000000e-01 0.0000000000e+00 -1.6733000000e+01 5.8731000000e-08 1.4787000000e-04 -4.4824000000e-07 5.9493026023e-10
2.0000000000e+02 5.5823000000e+03 6.6789000000e-01 0.0000000000e+00 -1.5490000000e+01 5.8439000000e-08 1.4668000000e-04 -4.3251000000e-07 5.9068006103e-10
2.0100000000e+02 5.5947000000e+03 6.6698000000e-01 0.0000000000e+00 -1.4224000000e+01 5.8150000000e-08 1.4551000000e-04 -4.1678000000e-07 5.8646088192e-10
2.0200000000e+02 5.6066000000e+03 6.6691000000e-01 0.0000000000e+00 -1.2937000000e+01 5.7863000000e-08 1.4434000000e-04 -4.0106000000e-07 5.8227258565e-10
2.0300000000e+02 5.6179000000e+03 6.6775000000e-01 0.0000000000e+00 -1.1627000000e+01 5.7579000000e-08 1.4319000000e-04 -3.8536000000e-07 5.7811503167e-10
2.0400000000e+02 5.6285000000e+03 6.6953000000e-01 0.0000000000e+00 -1.0299000000e+01 5.7297000000e-08 1.4204000000e-04 -3.6967000000e-07 5.7398807634e-10
2.0500000000e+02 5.6386000000e+03 6.7227000000e-01 0.0000000000e+00 -8.9498000000e+00 5.7017000000e-08 1.4091000000e-04 -3.5400000000e-07 5.6989157306e-10
2.0600000000e+02 5.6480000000e+03 6.7603000000e-01 0.0000000000e+00 -7.5804000000e+00 5.6739000000e-08 1.3978000000e-04 -3.3834000000e-07 5.6582537250e-10
2.0700000000e+02 5.6569000000e+03 6.8083000000e-01 0.0000000000e+00 -6.1916000000e+00 5.6463000000e-08 1.3866000000e-04 -3.2270000000e-07 5.6178932270e-10
2.0800000000e+02 5.6650000000e+03 6.8671000000e-01 0.0000000000e+00 -4.7838000000e+00 5.6190000000e-08 1.3755000000e-04 -3.0708000000e-07 5.5778326926e-10
2.0900000000e+02 5.6726000000e+03 6.9371000000e-01 0.0000000000e+00 -3.3574000000e+00 5.5918000000e-08 1.3645000000e-04 -2.9149000000e-07 5.5380705549e-10
2.1000000000e+02 5.6795000000e+03 7.0187000000e-01 0.0000000000e+00 -1.9133000000e+00 5.5649000000e-08 1.3536000000e-04 -2.7591000000e-07 5.4986052251e-10
2.1100000000e+02 5.6858000000e+03 7.1122000000e-01 0.0000000000e+00 -4.5156000000e-01 5.5382000000e-08 1.3428000000e-04 -2.6036000000e-07 5.4594350946e-10
2.1200000000e+02 5.6914000000e+03 7.2180000000e-01 0.0000000000e+00 1.0268000000e+00 5.5117000000e-08 1.3320000000e-04 -2.4483000000e-07 5.4205585357e-10
2.1300000000e+02 5.6964000000e+03 7.3365000000e-01 0.0000000000e+00 2.5219000000e+00 5.4854000000e-08 1.3214000000e-04 -2.2933000000e-07 5.3819739033e-10
2.1400000000e+02 5.7008000000e+03 7.4676000000e-01 0.0000000000e+00 4.0325000000e+00 5.4593000000e-08 1.3108000000e-04 -2.1385000000e-07 5.3436795357e-10
2.1500000000e+02 5.7045000000e+03 7.6133000000e-01 0.0000000000e+00 5.5578000000e+00 5.4334000000e-08 1.3003000000e-04 -1.9841000000e-07 5.3056737563e-10
2.1600000000e+02 5.7076000000e+03 7.7717000000e-01 0.0000000000e+00 7.0984000000e+00 5.4077000000e-08 1.2899000000e-04 -1.8299000000e-07 5.2679548744e-10
2.1700000000e+02 5.7102000000e+03 7.9444000000e-01 0.0000000000e+00 8.6522000000e+00 5.3822000000e-08 1.2796000000e-04 -1.6761000000e-07 5.2305211862e-10
2.1800000000e+02 5.7120000000e+03 8.1313000000e-01 0.0000000000e+00 1.0219000000e+01 5.3569000000e-08 1.2694000000e-04 -1.5225000000e-07 5.1933709763e-10
2.1900000000e+02 5.7133000000e+03 8.3326000000e-01 0.0000000000e+00 1.1801000000e+01 5.3318000000e-08 1.2593000000e-04 -1.3693000000e-07 5.1565025182e-10
2.2000000000e+02 5.7139000000e+03 8.5497000000e-01 0.0000000000e+00 1.3393000000e+01 5.3069000000e-08 1.2492000000e-04 -1.2165000000e-07 5.1199140756e-10
2.2100000000e+02 5.7140000000e+03 8.7818000000e-01 0.0000000000e+00 1.4997000000e+01 5.2822000000e-08 1.2392000000e-04 -1.0640000000e-07 5.0836039033e-10
2.2200000000e+02 5.7135000000e+03 9.0304000000e-01 0.0000000000e+00 1.6611000000e+01 5.2577000000e-08 1.2293000000e-04 -9.1190000000e-08 5.0475702479e-10
2.2300000000e+02 5.7122000000e+03 9.2948000000e-01 0.0000000000e+00 1.8237000000e+01 5.2334000000e-08 1.2195000000e-04 -7.6019000000e-08 5.0118113489e-10
2.2400000000e+02 5.7104000000e+03 9.5751000000e-01 0.0000000000e+00 1.9870000000e+01 5.2092000000e-08 1.2097000000e-04 -6.0887000000e-08 4.9763254395e-10
2.2500000000e+02 5.7080000000e+03 9.8726000000e-01 0.0000000000e+00 2.1515000000e+01 5.1853000000e-08 1.2000000000e-04 -4.5797000000e-08 4.9411107472e-10
2.2600000000e+02 5.7049000000e+03 1.0187000000e+00 0.0000000000e+00 2.3166000000e+01 5.1615000000e-08 1.1904000000e-04 -3.0750000000e-08 4.9061654947e-10
2.2700000000e+02 5.7012000000e+03 1.0520000000e+00 0.0000000000e+00 2.4825000000e+01 5.1379000000e-08 1.1809000000e-04 -1.5746000000e-08 4.8714879008e-10
2.2800000000e+02 5.6970000000e+03 1.0869000000e+00 0.0000000000e+00 2.6492000000e+01 5.1144000000e-08 1.1715000000e-04 -7.8853000000e-10 4.8370761807e-10
2.2900000000e+02 5.6921000000e+03 1.1237000000e+00 0.0000000000e+00 2.8163000000e+01 5.0912000000e-08 1.1621000000e-04 1.4123000000e-08 4.8029285470e-10
2.3000000000e+02 5.6866000000e+03 1.1622000000e+00 0.0000000000e+00 2.9841000000e+01 5.0681000000e-08 1.1528000000e-04 2.8986000000e-08 4.7690432103e-10
2.3100000000e+02 5.6803000000e+03 1.2027000000e+00 0.0000000000e+00 3.1524000000e+01 5.0452000000e-08 1.1435000000e-04 4.3800000000e-08 4.7354183799e-10
2.3200000000e+02 5.6736000000e+03 1.2449000000e+00 0.0000000000e+00 3.3212000000e+01 5.0225000000e-08 1.1344000000e-04 5.8564000000e-08 4.7020522639e-10
2.3300000000e+02 5.6663000000e+03 1.2892000000e+00 0.0000000000e+00 3.4901000000e+01 4.9999000000e-08 1.1253000000e-04 7.3276000000e-08 4.6689430705e-10
2.3400000000e+02 5.6582000000e+03 1.3354000000e+00 0.0000000000e+00 3.6594000000e+01 4.9775000000e-08 1.1162000000e-04 8.7935000000e-08 4.6360890082e-10
2.3500000000e+02 5.6495000000e+03 1.3835000000e+00 0.0000000000e+00 3.8288000000e+01 4.9553000000e-08 1.1073000000e-04 1.0254000000e-07 4.6034882860e-10
2.3600000000e+02 5.6402000000e+03 1.4336000000e+00 0.0000000000e+00 3.9984000000e+01 4.9332000000e-08 1.0984000000e-04 1.1709000000e-07 4.5711391145e-10
2.3700000000e+02 5.6303000000e+03 1.4857000000e+00 0.0000000000e+00 4.1680000000e+01 4.9113000000e-08 1.0896000000e-04 1.3158000000e-07 4.5390397061e-10
2.3800000000e+02 5.6198000000e+03 1.5400000000e+00 0.0000000000e+00 4.3377000000e+01 4.8896000000e-08 1.0808000000e-04 1.4601000000e-07 4.5071882754e-10
2.3900000000e+02 5.6087000000e+03 1.5962000000e+00 0.0000000000e+00 4.5072000000e+01 4.8680000000e-08 1.0721000000e-04 1.6039000000e-07 4.4755830396e-10
2.4000000000e+02 5.5969000000e+03 1.6544000000e+00 0.0000000000e+00 4.6765000000e+01 4.8466000000e-08 1.0634000000e-04 1.7470000000e-07 4.4442222193e-10
2.4100000000e+02 5.5846000000e+03 1.7148000000e+00 0.0000000000e+00 4.8455000000e+01 4.8253000000e-08 1.0549000000e-04 1.8895000000e-07 4.4131040384e-10
2.4200000000e+02 5.5718000000e+03 1.7772000000e+00 0.0000000000e+00 5.0143000000e+01 4.8042000000e-08 1.0464000000e-04 2.0314000000e-07 4.3822267248e-10
2.4300000000e+02 5.5583000000e+03 1.8419000000e+00 0.0000000000e+00 5.1826000000e+01 4.7832000000e-08 1.0379000000e-04 2.1726000000e-07 4.3515885108e-10
2.4400000000e+02 5.5442000000e+03 1.9086000000e+00 0.0000000000e+00 5.3506000000e+01 4.7624000000e-08 1.0295000000e-04 2.3132000000e-07 4.3211876332e-10
2.4500000000e+02 5.5295000000e+03 1.9776000000e+00 0.0000000000e+00 5.5179000000e+01 4.7417000000e-08 1.0212000000e-04 2.4531000000e-07 4.2910223338e-10
2.4600000000e+02 5.5143000000e+03 2.0487000000e+00 0.0000000000e+00 5.6847000000e+01 4.7211000000e-08 1.0129000000e-04 2.5923000000e-07 4.2610908596e-10
2.4700000000e+02 5.4985000000e+03 2.1219000000e+00 0.0000000000e+00 5.8507000000e+01 4.7007000000e-08 1.0047000000e-04 2.7308000000e-07 4.2313914635e-10
2.4800000000e+02 5.4822000000e+03 2.1977000000e+00 0.0000000000e+00 6.0160000000e+01 4.6805000000e-08 9.9651000000e-05 2.8686000000e-07 4.2019224040e-10
2.4900000000e+02 5.4654000000e+03 2.2754000000e+00 0.0000000000e+00 6.1805000000e+01 4.6604000000e-08 9.8840000000e-05 3.0056000000e-07 4.1726819459e-10
2.5000000000e+02 5.4479000000e+03 2.3555000000e+00 0.0000000000e+00 6.3441000000e+01 4.6404000000e-08 9.8034000000e-05 3.1420000000e-07 4.1436683605e-10
2.5100000000e+02 5.4301000000e+03 2.4377000000e+00 0.0000000000e+00 6.5067000000e+01 4.6206000000e-08 9.7234000000e-05 3.2775000000e-07 4.1148799256e-10
2.5200000000e+02 5.4115000000e+03 2.5223000000e+00 0.0000000000e+00 6.6683000000e+01 4.6009000000e-08 9.6439000000e-05 3.4124000000e-07 4.0863149260e-10
2.5300000000e+02 5.3926000000e+03 2.6090000000e+00 0.0000000000e+00 6.8287000000e+01 4.5813000000e-08 9.5650000000e-05 3.5464000000e-07 4.0579716538e-10
2.5400000000e+02 5.3732000000e+03 2.6981000000e+00 0.0000000000e+00 6.9879000000e+01 4.5619000000e-08 9.4865000000e-05 3.6798000000e-07 4.0298484082e-10
2.5500000000e+02 5.3531000000e+03 2.7893000000e+00 0.0000000000e+00 7.1459000000e+01 4.5425000000e-08 9.4086000000e-05 3.8123000000e-07 4.0019434962e-10
2.5600000000e+02 5.3327000000e+03 2.8830000000e+00 0.0000000000e+00 7.3027000000e+01 4.5234000000e-08 9.3313000000e-05 3.9442000000e-07 3.9742552325e-10
2.5700000000e+02 5.3118000000e+03 2.9787000000e+00 0.0000000000e+00 7.4575000000e+01 4.5043000000e-08 9.2544000000e-05 4.0752000000e-07 3.9467819395e-10
2.5800000000e+02 5.2903000000e+03 3.0769000000e+00 0.0000000000e+00 7.6116000000e+01 4.4854000000e-08 9.1781000000e-05 4.2055000000e-07 3.9195219482e-10
2.5900000000e+02 5.2684000000e+03 3.1773000000e+00 0.0000000000e+00 7.7634000000e+01 4.4666000000e-08 9.1022000000e-05 4.3351000000e-07 3.8924735974e-10
2.6000000000e+02 5.2461000000e+03 3.2800000000e+00 0.0000000000e+00 7.9144000000e+01 4.4479000000e-08 9.0269000000e-05 4.4639000000e-07 3.8656352346e-10
2.6100000000e+02 5.2233000000e+03 3.3849000000e+00 0.0000000000e+00 8.0625000000e+01 4.4294000000e-08 8.9521000000e-05 4.5920000000e-07 3.8390052158e-10
2.6200000000e+02 5.2000000000e+03 3.4921000000e+00 0.0000000000e+00 8.2098000000e+01 4.4110000000e-08 8.8778000000e-05 4.7193000000e-07 3.8125819058e-10
2.6300000000e+02 5.1765000000e+03 3.6016000000e+00 0.0000000000e+00 8.3556000000e+01 4.3927000000e-08 8.8040000000e-05 4.8458000000e-07 3.7863636781e-10
2.6400000000e+02 5.1523000000e+03 3.7134000000e+00 0.0000000000e+00 8.4992000000e+01 4.3745000000e-08 8.7307000000e-05 4.9716000000e-07 3.7603489153e-10
2.6500000000e+02 5.1277000000e+03 3.8273000000e+00 0.0000000000e+00 8.6398000000e+01 4.3565000000e-08 8.6579000000e-05 5.0967000000e-07 3.7345360089e-10
2.6600000000e+02 5.1028000000e+03 3.9436000000e+00 0.0000000000e+00 8.7796000000e+01 4.3385000000e-08 8.5856000000e-05 5.2210000000e-07 3.7089233597e-10
2.6700000000e+02 5.0773000000e+03 4.0620000000e+00 0.0000000000e+00 8.9164000000e+01 4.3207000000e-08 8.5138000000e-05 5.3445000000e-07 3.6835093778e-10
2.6800000000e+02 5.0514000000e+03 4.1828000000e+00 0.0000000000e+00 9.0517000000e+01 4.3030000000e-08 8.4425000000e-05 5.4673000000e-07 3.6582924827e-10
2.6900000000e+02 5.0250000000e+03 4.3057000000e+00 0.0000000000e+00 9.1848000000e+01 4.2854000000e-08 8.3717000000e-05 5.5893000000e-07 3.6332711031e-10
2.7000000000e+02 4.9984000000e+03 4.4308000000e+00 0.0000000000e+00 9.3156000000e+01 4.2680000000e-08 8.3014000000e-05 5.7106000000e-07 3.6084436775e-10
2.7100000000e+02 4.9713000000e+03 4.5581000000e+00 0.0000000000e+00 9.4441000000e+01 4.2506000000e-08 8.2315000000e-05 5.8311000000e-07 3.5838086540e-10
2.7200000000e+02 4.9440000000e+03 4.6877000000e+00 0.0000000000e+00 9.5697000000e+01 4.2334000000e-08 8.1621000000e-05 5.9508000000e-07 3.5593644901e-10
2.7300000000e+02 4.9163000000e+03 4.8191000000e+00 0.0000000000e+00 9.6937000000e+01 4.2163000000e-08 8.0932000000e-05 6.0698000000e-07 3.5351096533e-10
2.7400000000e+02 4.8882000000e+03 4.9530000000e+00 0.0000000000e+00 9.8140000000e+01 4.1993000000e-08 8.0248000000e-05 6.1881000000e-07 3.5110426207e-10
2.7500000000e+02 4.8598000000e+03 5.0887000000e+00 0.0000000000e+00 9.9327000000e+01 4.1824000000e-08 7.9569000000e-05 6.3056000000e-07 3.4871618794e-10
2.7600000000e+02 4.8311000000e+03 5.2266000000e+00 0.0000000000e+00 1.0048000000e+02 4.1656000000e-08 7.8894000000e-05 6.4223000000e-07 3.4634659262e-10
2.7700000000e+02 4.8020000000e+03 5.3666000000e+00 0.0000000000e+00 1.0161000000e+02 4.1489000000e-08 7.8224000000e-05 6.5383000000e-07 3.4399532680e-10
2.7800000000e+02 4.7726000000e+03 5.5086000000e+00 0.0000000000e+00 1.0271000000e+02 4.1323000000e-08 7.7558000000e-05 6.6535000000e-07 3.4166224216e-10
2.7900000000e+02 4.7429000000e+03 5.6526000000e+00 0.0000000000e+00 1.0378000000e+02 4.1158000000e-08 7.6897000000e-05 6.7679000000e-07 3.3934719135e-10
2.8000000000e+02 4.7130000000e+03 5.7985000000e+00 0.0000000000e+00 1.0483000000e+02 4.0995000000e-08 7.6241000000e-05 6.8816000000e-07 3.3705002807e-10
2.8100000000e+02 4.6828000000e+03 5.9465000000e+00 0.0000000000e+00 1.0584000000e+02 4.0832000000e-08 7.5589000000e-05 6.9946000000e-07 3.3477060697e-10
2.8200000000e+02 4.6523000000e+03 6.0963000000e+00 0.0000000000e+00 1.0683000000e+02 4.0671000000e-08 7.4942000000e-05 7.1068000000e-07 3.3250878376e-10
2.8300000000e+02 4.6215000000e+03 6.2479000000e+00 0.0000000000e+00 1.0778000000e+02 4.0510000000e-08 7.4300000000e-05 7.2182000000e-07 3.3026441511e-10
2.8400000000e+02 4.5906000000e+03 6.4015000000e+00 0.0000000000e+00 1.0871000000e+02 4.0351000000e-08 7.3662000000e-05 7.3289000000e-07 3.2803735872e-10
2.8500000000e+02 4.5594000000e+03 6.5570000000e+00 0.0000000000e+00 1.0960000000e+02 4.0192000000e-08 7.3028000000e-05 7.4388000000e-07 3.2582747329e-10
2.8600000000e+02 4.5279000000e+03 6.7142000000e+00 0.0000000000e+00 1.1046000000e+02 4.0034000000e-08 7.2399000000e-05 7.5480000000e-07 3.2363461854e-10
2.8700000000e+02 4.4961000000e+03 6.8732000000e+00 0.0000000000e+00 1.1129000000e+02 3.9878000000e-08 7.1774000000e-05 7.6563000000e-07 3.2145865518e-10
2.8800000000e+02 4.4643000000e+03 7.0339000000e+00 0.0000000000e+00 1.1209000000e+02 3.9722000000e-08 7.1154000000e-05 7.7640000000e-07 3.1929944495e-10
2.8900000000e+02 4.4322000000e+03 7.1962000000e+00 0.0000000000e+00 1.1285000000e+02 3.9568000000e-08 7.0538000000e-05 7.8709000000e-07 3.1715685057e-10
2.9000000000e+02 4.3999000000e+03 7.3601000000e+00 0.0000000000e+00 1.1359000000e+02 3.9414000000e-08 6.9926000000e-05 7.9770000000e-07 3.1503073579e-10
2.9100000000e+02 4.3675000000e+03 7.5263000000e+00 0.0000000000e+00 1.1428000000e+02 3.9261000000e-08 6.9319000000e-05 8.0823000000e-07 3.1292096536e-10
2.9200000000e+02 4.3346000000e+03 7.6936000000e+00 0.0000000000e+00 1.1494000000e+02 3.9110000000e-08 6.8716000000e-05 8.1869000000e-07 3.1082740503e-10
